"utc","processId","rssBytes","peakRssBytes","cpuSeconds"
"2026-09-21T21:59:24.5025085Z","26536","321957888","392683520","85.71875"
"2026-09-21T21:59:25.0248786Z","26536","321929216","392683520","85.9375"
"2026-09-21T21:59:25.5467322Z","26536","331718656","392683520","86.328125"
"2026-09-21T21:59:26.0677756Z","26536","332427264","392683520","86.6875"
"2026-09-21T21:59:26.5872311Z","26536","332427264","392683520","87.046875"
"2026-09-21T21:59:27.1117272Z","26536","332390400","392683520","87.3125"
"2026-09-21T21:59:27.6354148Z","26536","332460032","392683520","87.78125"
"2026-09-21T21:59:28.1554571Z","26536","334163968","392683520","87.984375"
"2026-09-21T21:59:28.6779955Z","26536","336134144","392683520","88.25"
"2026-09-21T21:59:29.1990674Z","26536","336134144","392683520","88.515625"
"2026-09-21T21:59:29.7195525Z","26536","336154624","392683520","88.796875"
"2026-09-21T21:59:30.2448688Z","26536","336134144","392683520","89.03125"
"2026-09-21T21:59:30.7690062Z","26536","336134144","392683520","89.296875"
"2026-09-21T21:59:31.2895258Z","26536","336773120","392683520","89.625"
"2026-09-21T21:59:31.8136946Z","26536","336773120","392683520","89.828125"
"2026-09-21T21:59:32.3361385Z","26536","336773120","392683520","90.03125"
"2026-09-21T21:59:32.8580748Z","26536","338575360","392683520","90.34375"
"2026-09-21T21:59:33.3801759Z","26536","339226624","392683520","90.6875"
"2026-09-21T21:59:33.9028359Z","26536","339226624","392683520","90.953125"
"2026-09-21T21:59:34.4230277Z","26536","339476480","392683520","91.234375"
"2026-09-21T21:59:34.9446070Z","26536","339476480","392683520","91.5"
"2026-09-21T21:59:35.4615334Z","26536","339542016","392683520","91.71875"
"2026-09-21T21:59:35.9911914Z","26536","339542016","392683520","91.96875"
"2026-09-21T21:59:36.5082571Z","26536","369979392","392683520","92.828125"
"2026-09-21T21:59:37.0286255Z","26536","376971264","392683520","93.765625"
"2026-09-21T21:59:37.5500143Z","26536","376922112","392683520","94.09375"
"2026-09-21T21:59:38.0710884Z","26536","361091072","392683520","94.28125"
"2026-09-21T21:59:38.5943965Z","26536","361349120","392683520","94.59375"
